match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win
20060701_BrisbaneLions,2006,13,2006-07-01,The Gabba,Brisbane Lions,Carlton Blues,71,56,29516.0,15,H,1.0
20060702_RichmondTigers,2006,13,2006-07-02,Melbourne Cricket Ground,Richmond Tigers,Collingwood Magpies,92,45,63016.0,47,H,1.0
20060702_AdelaideCrows,2006,13,2006-07-02,AAMI Stadium,Adelaide Crows,Geelong Cats,147,55,41752.0,92,H,1.0
20060702_WestCoastEagles,2006,13,2006-07-02,Domain Stadium,West Coast Eagles,Western Bulldogs,64,73,40375.0,-9,A,0.0
20060707_FremantleDockers,2006,14,2006-07-07,Domain Stadium,Fremantle Dockers,Essendon Bombers,125,88,34608.0,37,H,1.0
20060708_CarltonBlues,2006,14,2006-07-08,Marvel Stadium,Carlton Blues,Geelong Cats,77,142,32096.0,-65,A,0.0
20060708_HawthornHawks,2006,14,2006-07-08,Melbourne Cricket Ground,Hawthorn Hawks,West Coast Eagles,104,114,21989.0,-10,A,0.0
20060708_MelbourneDemons,2006,14,2006-07-08,The Gabba,Melbourne Demons,Brisbane Lions,98,90,25541.0,8,H,1.0
20060708_PortAdelaidePower,2006,14,2006-07-08,AAMI Stadium,Port Adelaide Power,Richmond Tigers,54,92,25067.0,-38,A,0.0
20060709_WesternBulldogs,2006,14,2006-07-09,Melbourne Cricket Ground,Western Bulldogs,North Melbourne Kangaroos,82,94,28173.0,-12,A,0.0
20060709_SydneySwans,2006,14,2006-07-09,Sydney Cricket Ground,Sydney Swans,Adelaide Crows,62,101,36104.0,-39,A,0.0
20060709_StKildaSaints,2006,14,2006-07-09,Marvel Stadium,St Kilda Saints,Collingwood Magpies,122,63,48564.0,59,H,1.0
20060714_RichmondTigers,2006,15,2006-07-14,Melbourne Cricket Ground,Richmond Tigers,Melbourne Demons,52,70,60086.0,-18,A,0.0
20060715_EssendonBombers,2006,15,2006-07-15,Melbourne Cricket Ground,Essendon Bombers,St Kilda Saints,71,74,33082.0,-3,A,0.0
20060715_AdelaideCrows,2006,15,2006-07-15,AAMI Stadium,Adelaide Crows,Hawthorn Hawks,109,73,37446.0,36,H,1.0
20060715_WestCoastEagles,2006,15,2006-07-15,Domain Stadium,West Coast Eagles,Sydney Swans,67,65,40688.0,2,H,1.0
20060715_NorthMelbourneKangaroos,2006,15,2006-07-15,Marvel Stadium,North Melbourne Kangaroos,Brisbane Lions,84,85,22947.0,-1,A,0.0
20060716_CarltonBlues,2006,15,2006-07-16,Marvel Stadium,Carlton Blues,Western Bulldogs,80,110,26418.0,-30,A,0.0
20060716_GeelongCats,2006,15,2006-07-16,GMHBA Stadium,Geelong Cats,Port Adelaide Power,68,58,19149.0,10,H,1.0
20060716_CollingwoodMagpies,2006,15,2006-07-16,Melbourne Cricket Ground,Collingwood Magpies,Fremantle Dockers,104,119,30373.0,-15,A,0.0
20060721_AdelaideCrows,2006,16,2006-07-21,AAMI Stadium,Adelaide Crows,North Melbourne Kangaroos,124,52,47487.0,72,H,1.0
20060722_EssendonBombers,2006,16,2006-07-22,Melbourne Cricket Ground,Essendon Bombers,Carlton Blues,105,105,49181.0,0,D,
20060722_CollingwoodMagpies,2006,16,2006-07-22,Marvel Stadium,Collingwood Magpies,West Coast Eagles,127,90,38777.0,37,H,1.0
20060722_BrisbaneLions,2006,16,2006-07-22,The Gabba,Brisbane Lions,Hawthorn Hawks,84,74,26738.0,10,H,1.0
20060722_SydneySwans,2006,16,2006-07-22,Sydney Cricket Ground,Sydney Swans,Richmond Tigers,101,53,28371.0,48,H,1.0
20060723_StKildaSaints,2006,16,2006-07-23,UTAS Stadium,St Kilda Saints,Port Adelaide Power,64,60,16588.0,4,H,1.0
20060723_GeelongCats,2006,16,2006-07-23,Marvel Stadium,Geelong Cats,Western Bulldogs,90,89,39417.0,1,H,1.0
20060723_FremantleDockers,2006,16,2006-07-23,Domain Stadium,Fremantle Dockers,Melbourne Demons,96,67,36244.0,29,H,1.0
20060728_CollingwoodMagpies,2006,17,2006-07-28,Melbourne Cricket Ground,Collingwood Magpies,Hawthorn Hawks,113,68,54306.0,45,H,1.0
20060729_StKildaSaints,2006,17,2006-07-29,Melbourne Cricket Ground,St Kilda Saints,Richmond Tigers,174,71,43250.0,103,H,1.0
20060729_WestCoastEagles,2006,17,2006-07-29,Domain Stadium,West Coast Eagles,Adelaide Crows,165,83,40380.0,82,H,1.0
20060729_PortAdelaidePower,2006,17,2006-07-29,AAMI Stadium,Port Adelaide Power,Sydney Swans,50,77,23183.0,-27,A,0.0
20060729_EssendonBombers,2006,17,2006-07-29,Marvel Stadium,Essendon Bombers,Brisbane Lions,160,123,32761.0,37,H,1.0
20060730_MelbourneDemons,2006,17,2006-07-30,Melbourne Cricket Ground,Melbourne Demons,Western Bulldogs,119,68,36466.0,51,H,1.0
20060730_CarltonBlues,2006,17,2006-07-30,Marvel Stadium,Carlton Blues,Fremantle Dockers,89,107,17518.0,-18,A,0.0
20060730_NorthMelbourneKangaroos,2006,17,2006-07-30,Manuka Oval,North Melbourne Kangaroos,Geelong Cats,90,60,9561.0,30,H,1.0
20060804_StKildaSaints,2006,18,2006-08-04,Marvel Stadium,St Kilda Saints,West Coast Eagles,59,98,40177.0,-39,A,0.0
20060805_CarltonBlues,2006,18,2006-08-05,Marvel Stadium,Carlton Blues,Melbourne Demons,80,73,24113.0,7,H,1.0
20060805_SydneySwans,2006,18,2006-08-05,Sydney Cricket Ground,Sydney Swans,Essendon Bombers,116,73,25465.0,43,H,1.0
20060805_RichmondTigers,2006,18,2006-08-05,Melbourne Cricket Ground,Richmond Tigers,Western Bulldogs,78,100,36339.0,-22,A,0.0
20060805_AdelaideCrows,2006,18,2006-08-05,AAMI Stadium,Adelaide Crows,Collingwood Magpies,58,54,45658.0,4,H,1.0
20060806_BrisbaneLions,2006,18,2006-08-06,The Gabba,Brisbane Lions,Geelong Cats,87,104,28055.0,-17,A,0.0
20060806_FremantleDockers,2006,18,2006-08-06,Domain Stadium,Fremantle Dockers,Hawthorn Hawks,104,51,35017.0,53,H,1.0
20060806_NorthMelbourneKangaroos,2006,18,2006-08-06,Marvel Stadium,North Melbourne Kangaroos,Port Adelaide Power,84,65,14815.0,19,H,1.0
20060811_EssendonBombers,2006,19,2006-08-11,Melbourne Cricket Ground,Essendon Bombers,Collingwood Magpies,74,61,62940.0,13,H,1.0
20060812_RichmondTigers,2006,19,2006-08-12,Marvel Stadium,Richmond Tigers,Brisbane Lions,142,60,27211.0,82,H,1.0
20060812_MelbourneDemons,2006,19,2006-08-12,Melbourne Cricket Ground,Melbourne Demons,Sydney Swans,63,95,43794.0,-32,A,0.0
20060812_WestCoastEagles,2006,19,2006-08-12,Domain Stadium,West Coast Eagles,North Melbourne Kangaroos,107,81,40067.0,26,H,1.0
20060812_WesternBulldogs,2006,19,2006-08-12,TIO Stadium,Western Bulldogs,Port Adelaide Power,91,105,14100.0,-14,A,0.0
20060813_HawthornHawks,2006,19,2006-08-13,Melbourne Cricket Ground,Hawthorn Hawks,Carlton Blues,113,90,36817.0,23,H,1.0
20060813_GeelongCats,2006,19,2006-08-13,Marvel Stadium,Geelong Cats,St Kilda Saints,80,103,40986.0,-23,A,0.0
20060813_AdelaideCrows,2006,19,2006-08-13,AAMI Stadium,Adelaide Crows,Fremantle Dockers,80,95,43127.0,-15,A,0.0
20060818_PortAdelaidePower,2006,20,2006-08-18,AAMI Stadium,Port Adelaide Power,Collingwood Magpies,87,89,30281.0,-2,A,0.0
20060819_FremantleDockers,2006,20,2006-08-19,Domain Stadium,Fremantle Dockers,St Kilda Saints,114,56,39069.0,58,H,1.0
20060819_GeelongCats,2006,20,2006-08-19,GMHBA Stadium,Geelong Cats,Sydney Swans,90,63,21775.0,27,H,1.0
20060819_WesternBulldogs,2006,20,2006-08-19,Melbourne Cricket Ground,Western Bulldogs,Adelaide Crows,105,98,29988.0,7,H,1.0
20060819_EssendonBombers,2006,20,2006-08-19,Marvel Stadium,Essendon Bombers,Hawthorn Hawks,106,124,44275.0,-18,A,0.0
20060820_BrisbaneLions,2006,20,2006-08-20,The Gabba,Brisbane Lions,West Coast Eagles,52,114,23764.0,-62,A,0.0
20060820_CarltonBlues,2006,20,2006-08-20,Marvel Stadium,Carlton Blues,Richmond Tigers,95,140,37094.0,-45,A,0.0
20060820_NorthMelbourneKangaroos,2006,20,2006-08-20,Melbourne Cricket Ground,North Melbourne Kangaroos,Melbourne Demons,82,132,29457.0,-50,A,0.0
20060825_WesternBulldogs,2006,21,2006-08-25,Marvel Stadium,Western Bulldogs,St Kilda Saints,92,142,47120.0,-50,A,0.0
20060826_RichmondTigers,2006,21,2006-08-26,Melbourne Cricket Ground,Richmond Tigers,Essendon Bombers,129,113,48710.0,16,H,1.0
20060826_GeelongCats,2006,21,2006-08-26,GMHBA Stadium,Geelong Cats,Melbourne Demons,94,94,23068.0,0,D,
20060826_HawthornHawks,2006,21,2006-08-26,UTAS Stadium,Hawthorn Hawks,North Melbourne Kangaroos,58,36,18836.0,22,H,1.0
20060826_SydneySwans,2006,21,2006-08-26,Accor Stadium,Sydney Swans,Brisbane Lions,97,40,37659.0,57,H,1.0
20060827_PortAdelaidePower,2006,21,2006-08-27,AAMI Stadium,Port Adelaide Power,Adelaide Crows,95,81,41549.0,14,H,1.0
20060827_CollingwoodMagpies,2006,21,2006-08-27,Melbourne Cricket Ground,Collingwood Magpies,Carlton Blues,156,112,57719.0,44,H,1.0
20060827_WestCoastEagles,2006,21,2006-08-27,Domain Stadium,West Coast Eagles,Fremantle Dockers,61,118,43527.0,-57,A,0.0
20060901_WesternBulldogs,2006,22,2006-09-01,Marvel Stadium,Western Bulldogs,Essendon Bombers,147,125,42956.0,22,H,1.0
20060902_BrisbaneLions,2006,22,2006-09-02,The Gabba,Brisbane Lions,St Kilda Saints,57,108,27101.0,-51,A,0.0
20060902_RichmondTigers,2006,22,2006-09-02,Melbourne Cricket Ground,Richmond Tigers,West Coast Eagles,85,173,35016.0,-88,A,0.0
20060902_FremantleDockers,2006,22,2006-09-02,Domain Stadium,Fremantle Dockers,Port Adelaide Power,151,72,41121.0,79,H,1.0
20060902_AdelaideCrows,2006,22,2006-09-02,AAMI Stadium,Adelaide Crows,Melbourne Demons,152,94,41364.0,58,H,1.0
20060903_HawthornHawks,2006,22,2006-09-03,Marvel Stadium,Hawthorn Hawks,Geelong Cats,133,72,28188.0,61,H,1.0
20060903_SydneySwans,2006,22,2006-09-03,Sydney Cricket Ground,Sydney Swans,Carlton Blues,136,44,33943.0,92,H,1.0
20060903_CollingwoodMagpies,2006,22,2006-09-03,Melbourne Cricket Ground,Collingwood Magpies,North Melbourne Kangaroos,139,71,49040.0,68,H,1.0
20060908_StKildaSaints,2006,EF,2006-09-08,Melbourne Cricket Ground,St Kilda Saints,Melbourne Demons,72,90,67528.0,-18,A,0.0
20060909_AdelaideCrows,2006,QF,2006-09-09,AAMI Stadium,Adelaide Crows,Fremantle Dockers,76,46,42208.0,30,H,1.0
20060909_WestCoastEagles,2006,QF,2006-09-09,Domain Stadium,West Coast Eagles,Sydney Swans,84,85,43116.0,-1,A,0.0
20060910_CollingwoodMagpies,2006,EF,2006-09-10,Melbourne Cricket Ground,Collingwood Magpies,Western Bulldogs,80,121,84284.0,-41,A,0.0
20060915_FremantleDockers,2006,SF,2006-09-15,Domain Stadium,Fremantle Dockers,Melbourne Demons,102,74,42505.0,28,H,1.0
20060916_WestCoastEagles,2006,SF,2006-09-16,Domain Stadium,West Coast Eagles,Western Bulldogs,113,39,43219.0,74,H,1.0
20060922_SydneySwans,2006,PF,2006-09-22,Accor Stadium,Sydney Swans,Fremantle Dockers,127,92,61373.0,35,H,1.0
20060923_AdelaideCrows,2006,PF,2006-09-23,AAMI Stadium,Adelaide Crows,West Coast Eagles,75,85,50514.0,-10,A,0.0
20060930_SydneySwans,2006,GF,2006-09-30,Melbourne Cricket Ground,Sydney Swans,West Coast Eagles,84,85,97431.0,-1,A,0.0
20070330_MelbourneDemons,2007,1,2007-03-30,Melbourne Cricket Ground,Melbourne Demons,St Kilda Saints,62,93,49490.0,-31,A,0.0
20070331_NorthMelbourneKangaroos,2007,1,2007-03-31,Melbourne Cricket Ground,North Melbourne Kangaroos,Collingwood Magpies,79,82,42402.0,-3,A,0.0
20070331_FremantleDockers,2007,1,2007-03-31,Domain Stadium,Fremantle Dockers,Port Adelaide Power,105,121,37425.0,-16,A,0.0
20070331_SydneySwans,2007,1,2007-03-31,Accor Stadium,Sydney Swans,West Coast Eagles,73,74,62586.0,-1,A,0.0
20070331_BrisbaneLions,2007,1,2007-03-31,The Gabba,Brisbane Lions,Hawthorn Hawks,69,44,27104.0,25,H,1.0
20070401_AdelaideCrows,2007,1,2007-04-01,AAMI Stadium,Adelaide Crows,Essendon Bombers,74,105,43064.0,-31,A,0.0
20070401_WesternBulldogs,2007,1,2007-04-01,Marvel Stadium,Western Bulldogs,Geelong Cats,113,93,42626.0,20,H,1.0
20070401_CarltonBlues,2007,1,2007-04-01,Melbourne Cricket Ground,Carlton Blues,Richmond Tigers,115,98,59847.0,17,H,1.0
20070405_BrisbaneLions,2007,2,2007-04-05,The Gabba,Brisbane Lions,St Kilda Saints,102,50,28266.0,52,H,1.0
20070407_GeelongCats,2007,2,2007-04-07,Marvel Stadium,Geelong Cats,Carlton Blues,162,84,41113.0,78,H,1.0
20070407_WestCoastEagles,2007,2,2007-04-07,Domain Stadium,West Coast Eagles,Collingwood Magpies,87,75,40413.0,12,H,1.0
20070407_RichmondTigers,2007,2,2007-04-07,Melbourne Cricket Ground,Richmond Tigers,Sydney Swans,72,88,37985.0,-16,A,0.0
20070408_EssendonBombers,2007,2,2007-04-08,Marvel Stadium,Essendon Bombers,Fremantle Dockers,122,112,32623.0,10,H,1.0
20070408_PortAdelaidePower,2007,2,2007-04-08,AAMI Stadium,Port Adelaide Power,North Melbourne Kangaroos,122,104,25054.0,18,H,1.0
20070408_WesternBulldogs,2007,2,2007-04-08,Melbourne Cricket Ground,Western Bulldogs,Adelaide Crows,72,110,27199.0,-38,A,0.0
20070409_HawthornHawks,2007,2,2007-04-09,Melbourne Cricket Ground,Hawthorn Hawks,Melbourne Demons,116,94,43197.0,22,H,1.0
20070413_CollingwoodMagpies,2007,3,2007-04-13,Melbourne Cricket Ground,Collingwood Magpies,Richmond Tigers,115,90,70569.0,25,H,1.0
20070414_FremantleDockers,2007,3,2007-04-14,Domain Stadium,Fremantle Dockers,West Coast Eagles,70,101,42051.0,-31,A,0.0
20070414_PortAdelaidePower,2007,3,2007-04-14,AAMI Stadium,Port Adelaide Power,Adelaide Crows,63,87,36959.0,-24,A,0.0
20070414_CarltonBlues,2007,3,2007-04-14,Melbourne Cricket Ground,Carlton Blues,Essendon Bombers,125,122,64710.0,3,H,1.0
20070414_StKildaSaints,2007,3,2007-04-14,Marvel Stadium,St Kilda Saints,Western Bulldogs,116,66,38474.0,50,H,1.0
20070415_NorthMelbourneKangaroos,2007,3,2007-04-15,Marvel Stadium,North Melbourne Kangaroos,Hawthorn Hawks,70,91,28481.0,-21,A,0.0
20070415_SydneySwans,2007,3,2007-04-15,Sydney Cricket Ground,Sydney Swans,Brisbane Lions,96,69,24854.0,27,H,1.0
20070415_MelbourneDemons,2007,3,2007-04-15,Melbourne Cricket Ground,Melbourne Demons,Geelong Cats,57,109,38438.0,-52,A,0.0
20070420_RichmondTigers,2007,4,2007-04-20,Melbourne Cricket Ground,Richmond Tigers,Western Bulldogs,100,132,36821.0,-32,A,0.0
20070421_NorthMelbourneKangaroos,2007,4,2007-04-21,People First Stadium,North Melbourne Kangaroos,Brisbane Lions,87,63,11133.0,24,H,1.0
20070421_StKildaSaints,2007,4,2007-04-21,Marvel Stadium,St Kilda Saints,Essendon Bombers,68,99,47605.0,-31,A,0.0
20070421_CollingwoodMagpies,2007,4,2007-04-21,Melbourne Cricket Ground,Collingwood Magpies,Port Adelaide Power,66,84,35355.0,-18,A,0.0
20070421_AdelaideCrows,2007,4,2007-04-21,AAMI Stadium,Adelaide Crows,Sydney Swans,61,44,43752.0,17,H,1.0
20070422_HawthornHawks,2007,4,2007-04-22,UTAS Stadium,Hawthorn Hawks,Geelong Cats,76,72,17120.0,4,H,1.0
20070422_WestCoastEagles,2007,4,2007-04-22,Domain Stadium,West Coast Eagles,Carlton Blues,100,39,41016.0,61,H,1.0
20070422_MelbourneDemons,2007,4,2007-04-22,Melbourne Cricket Ground,Melbourne Demons,Fremantle Dockers,92,137,16654.0,-45,A,0.0
20070425_EssendonBombers,2007,5,2007-04-25,Melbourne Cricket Ground,Essendon Bombers,Collingwood Magpies,79,95,90508.0,-16,A,0.0
20070427_PortAdelaidePower,2007,5,2007-04-27,AAMI Stadium,Port Adelaide Power,St Kilda Saints,96,43,24438.0,53,H,1.0
20070428_SydneySwans,2007,5,2007-04-28,Sydney Cricket Ground,Sydney Swans,Melbourne Demons,109,60,23354.0,49,H,1.0
20070428_RichmondTigers,2007,5,2007-04-28,Melbourne Cricket Ground,Richmond Tigers,West Coast Eagles,76,99,27326.0,-23,A,0.0
20070428_CarltonBlues,2007,5,2007-04-28,Marvel Stadium,Carlton Blues,Brisbane Lions,124,136,33598.0,-12,A,0.0
20070429_FremantleDockers,2007,5,2007-04-29,Domain Stadium,Fremantle Dockers,Adelaide Crows,58,57,37172.0,1,H,1.0
20070429_GeelongCats,2007,5,2007-04-29,GMHBA Stadium,Geelong Cats,North Melbourne Kangaroos,102,118,21468.0,-16,A,0.0
20070429_HawthornHawks,2007,5,2007-04-29,Melbourne Cricket Ground,Hawthorn Hawks,Western Bulldogs,93,110,31982.0,-17,A,0.0
20070504_StKildaSaints,2007,6,2007-05-04,Marvel Stadium,St Kilda Saints,Carlton Blues,125,82,45513.0,43,H,1.0
20070505_EssendonBombers,2007,6,2007-05-05,Melbourne Cricket Ground,Essendon Bombers,Hawthorn Hawks,96,131,52047.0,-35,A,0.0
20070505_WestCoastEagles,2007,6,2007-05-05,Domain Stadium,West Coast Eagles,Western Bulldogs,77,62,40668.0,15,H,1.0
20070505_AdelaideCrows,2007,6,2007-05-05,AAMI Stadium,Adelaide Crows,Collingwood Magpies,62,86,43915.0,-24,A,0.0
20070505_NorthMelbourneKangaroos,2007,6,2007-05-05,Marvel Stadium,North Melbourne Kangaroos,Sydney Swans,111,95,27045.0,16,H,1.0
20070506_MelbourneDemons,2007,6,2007-05-06,Melbourne Cricket Ground,Melbourne Demons,Port Adelaide Power,71,76,16266.0,-5,A,0.0
20070506_RichmondTigers,2007,6,2007-05-06,Marvel Stadium,Richmond Tigers,Geelong Cats,65,222,34584.0,-157,A,0.0
20070506_BrisbaneLions,2007,6,2007-05-06,The Gabba,Brisbane Lions,Fremantle Dockers,120,75,27175.0,45,H,1.0
20070511_NorthMelbourneKangaroos,2007,7,2007-05-11,Marvel Stadium,North Melbourne Kangaroos,Essendon Bombers,117,95,42730.0,22,H,1.0
20070512_StKildaSaints,2007,7,2007-05-12,Marvel Stadium,St Kilda Saints,Sydney Swans,97,71,37816.0,26,H,1.0
20070512_PortAdelaidePower,2007,7,2007-05-12,AAMI Stadium,Port Adelaide Power,Richmond Tigers,115,75,26232.0,40,H,1.0
20070512_CollingwoodMagpies,2007,7,2007-05-12,Melbourne Cricket Ground,Collingwood Magpies,Carlton Blues,119,95,77321.0,24,H,1.0
20070512_BrisbaneLions,2007,7,2007-05-12,The Gabba,Brisbane Lions,Adelaide Crows,69,100,26978.0,-31,A,0.0
20070513_GeelongCats,2007,7,2007-05-13,GMHBA Stadium,Geelong Cats,West Coast Eagles,109,70,22014.0,39,H,1.0
20070513_WesternBulldogs,2007,7,2007-05-13,Marvel Stadium,Western Bulldogs,Melbourne Demons,112,106,24584.0,6,H,1.0
20070513_FremantleDockers,2007,7,2007-05-13,Domain Stadium,Fremantle Dockers,Hawthorn Hawks,96,80,36481.0,16,H,1.0
20070518_AdelaideCrows,2007,8,2007-05-18,AAMI Stadium,Adelaide Crows,Richmond Tigers,99,90,40742.0,9,H,1.0
20070519_GeelongCats,2007,8,2007-05-19,GMHBA Stadium,Geelong Cats,Fremantle Dockers,94,69,20435.0,25,H,1.0
20070519_HawthornHawks,2007,8,2007-05-19,Melbourne Cricket Ground,Hawthorn Hawks,St Kilda Saints,72,44,36069.0,28,H,1.0
20070519_EssendonBombers,2007,8,2007-05-19,Marvel Stadium,Essendon Bombers,Brisbane Lions,127,63,35034.0,64,H,1.0
20070519_NorthMelbourneKangaroos,2007,8,2007-05-19,People First Stadium,North Melbourne Kangaroos,Carlton Blues,147,130,11647.0,17,H,1.0
20070520_WestCoastEagles,2007,8,2007-05-20,Domain Stadium,West Coast Eagles,Melbourne Demons,137,60,40068.0,77,H,1.0
20070520_SydneySwans,2007,8,2007-05-20,Sydney Cricket Ground,Sydney Swans,Port Adelaide Power,118,87,25423.0,31,H,1.0
20070520_WesternBulldogs,2007,8,2007-05-20,Marvel Stadium,Western Bulldogs,Collingwood Magpies,135,102,46990.0,33,H,1.0
20070525_FremantleDockers,2007,9,2007-05-25,Domain Stadium,Fremantle Dockers,St Kilda Saints,101,55,39034.0,46,H,1.0
20070526_CarltonBlues,2007,9,2007-05-26,Marvel Stadium,Carlton Blues,Adelaide Crows,86,105,27504.0,-19,A,0.0
20070526_RichmondTigers,2007,9,2007-05-26,Melbourne Cricket Ground,Richmond Tigers,Essendon Bombers,84,92,61837.0,-8,A,0.0
20070526_BrisbaneLions,2007,9,2007-05-26,The Gabba,Brisbane Lions,Collingwood Magpies,87,120,32225.0,-33,A,0.0
20070526_HawthornHawks,2007,9,2007-05-26,UTAS Stadium,Hawthorn Hawks,West Coast Eagles,99,64,18112.0,35,H,1.0
20070527_WesternBulldogs,2007,9,2007-05-27,Manuka Oval,Western Bulldogs,Sydney Swans,57,100,14517.0,-43,A,0.0
