match_id,season,round,match_date,venue,home_team,away_team,home_score,away_score,crowd,margin,result,home_win,home_form_win_rate_last3,home_form_avg_score_for_last3,home_form_avg_score_against_last3,home_form_avg_margin_last3,home_form_win_rate_last5,home_form_avg_score_for_last5,home_form_avg_score_against_last5,home_form_avg_margin_last5,home_form_win_rate_last10,home_form_avg_score_for_last10,home_form_avg_score_against_last10,home_form_avg_margin_last10,home_team_streak_entering_game,home_days_since_last_match,home_games_played_this_season,home_venue_experience,home_points_cum_prior,home_scored_cum_prior,home_conceded_cum_prior,home_percentage_prior,home_ladder_position_prior,home_h2h_win_rate_prior,home_h2h_games_played_prior,away_form_win_rate_last3,away_form_avg_score_for_last3,away_form_avg_score_against_last3,away_form_avg_margin_last3,away_form_win_rate_last5,away_form_avg_score_for_last5,away_form_avg_score_against_last5,away_form_avg_margin_last5,away_form_win_rate_last10,away_form_avg_score_for_last10,away_form_avg_score_against_last10,away_form_avg_margin_last10,away_team_streak_entering_game,away_days_since_last_match,away_games_played_this_season,away_venue_experience,away_points_cum_prior,away_scored_cum_prior,away_conceded_cum_prior,away_percentage_prior,away_ladder_position_prior,away_h2h_win_rate_prior,away_h2h_games_played_prior,form_win_rate_diff_last5,ladder_position_diff,rest_days_diff
20080406_RichmondTigers,2008,3,2008-04-06,Melbourne Cricket Ground,Richmond Tigers,Collingwood Magpies,78,122,70802.0,-44,A,0.0,0.3333333333333333,95.66666666666667,102.66666666666667,-7.0,0.4,98.4,103.4,-5.0,0.3,92.5,117.4,-24.9,-1.0,7.0,2,288,4,195,206,94.66019417475728,4.0,0.475,40,0.3333333333333333,97.33333333333333,91.0,6.333333333333333,0.4,98.2,90.6,7.6,0.5,96.4,90.5,5.9,-1.0,9.0,2,229,4,205,181,113.25966850828729,3.0,0.525,40,0.0,-1.0,-2.0
20080406_GeelongCats,2008,3,2008-04-06,GMHBA Stadium,Geelong Cats,Melbourne Demons,112,82,23969.0,30,H,1.0,1.0,139.33333333333334,63.666666666666664,75.66666666666667,1.0,133.2,65.6,67.6,0.9,127.2,76.7,50.5,6.0,7.0,2,217,8,255,147,173.46938775510205,1.0,0.5777777777777777,45,0.3333333333333333,85.0,141.0,-56.0,0.2,82.0,129.6,-47.6,0.2,82.1,126.2,-44.1,-2.0,8.0,2,17,0,116,315,36.82539682539682,6.0,0.4,45,0.8,5.0,-1.0
20080406_AdelaideCrows,2008,3,2008-04-06,AAMI Stadium,Adelaide Crows,Port Adelaide Power,85,79,45524.0,6,H,1.0,0.3333333333333333,119.33333333333333,96.0,23.333333333333332,0.6,107.6,84.6,23.0,0.5,99.4,90.7,8.7,1.0,8.0,2,205,4,256,183,139.89071038251367,2.0,0.4782608695652174,23,0.0,72.66666666666667,138.0,-65.33333333333333,0.4,83.8,105.0,-21.2,0.6,91.0,95.9,-4.9,-3.0,7.0,2,143,0,174,251,69.32270916334662,5.0,0.5217391304347826,23,0.19999999999999996,3.0,1.0
20080411_EssendonBombers,2008,4,2008-04-11,Marvel Stadium,Essendon Bombers,Western Bulldogs,98,128,47641.0,-30,A,0.0,0.6666666666666666,107.66666666666667,117.0,-9.333333333333334,0.4,107.8,120.4,-12.6,0.4,100.0,119.6,-19.6,1.0,6.0,3,75,8,323,351,92.02279202279202,2.0,0.6,40,1.0,137.33333333333334,92.0,45.333333333333336,0.6,114.4,116.8,-2.4,0.3,95.1,120.1,-25.0,3.0,7.0,3,92,12,412,276,149.2753623188406,1.0,0.375,40,-0.19999999999999996,-1.0,-1.0
20080412_SydneySwans,2008,4,2008-04-12,Accor Stadium,Sydney Swans,West Coast Eagles,107,45,44235.0,62,H,1.0,0.6666666666666666,94.33333333333333,66.66666666666667,27.666666666666668,0.6,102.2,78.8,23.4,0.6,98.2,75.9,22.3,2.0,7.0,3,21,8,283,200,141.5,2.0,0.4864864864864865,37,0.3333333333333333,74.0,98.66666666666667,-24.666666666666668,0.4,76.0,87.6,-11.6,0.6,95.1,97.2,-2.1,-2.0,7.0,3,2,4,222,296,75.0,6.0,0.5135135135135135,37,0.19999999999999996,4.0,0.0
20080412_PortAdelaidePower,2008,4,2008-04-12,AAMI Stadium,Port Adelaide Power,Brisbane Lions,104,124,25205.0,-20,A,0.0,0.0,84.33333333333333,112.0,-27.666666666666668,0.2,86.0,109.0,-23.0,0.6,92.4,97.1,-4.7,-4.0,6.0,3,144,0,253,336,75.29761904761905,7.0,0.47619047619047616,21,0.3333333333333333,81.0,91.33333333333333,-10.333333333333334,0.2,81.2,101.0,-19.8,0.4,94.9,82.5,12.4,-1.0,7.0,3,15,4,243,274,88.68613138686132,5.0,0.42857142857142855,21,0.0,-2.0,-1.0
20080412_NorthMelbourneKangaroos,2008,4,2008-04-12,People First Stadium,North Melbourne Kangaroos,Melbourne Demons,127,79,23427.0,48,H,1.0,0.3333333333333333,93.33333333333333,103.33333333333333,-10.0,0.4,83.8,100.6,-16.8,0.4,98.0,106.8,-8.8,-1.0,7.0,3,11,4,280,310,90.3225806451613,4.0,0.5227272727272727,44,0.0,66.0,142.33333333333334,-76.33333333333333,0.2,84.4,135.8,-51.4,0.2,82.1,124.8,-42.7,-3.0,6.0,3,7,0,198,427,46.37002341920375,8.0,0.4772727272727273,44,0.2,4.0,1.0
20080412_StKildaSaints,2008,4,2008-04-12,Marvel Stadium,St Kilda Saints,Geelong Cats,94,136,44368.0,-42,A,0.0,0.6666666666666666,87.66666666666667,86.33333333333333,1.3333333333333333,0.6,92.6,91.4,1.2,0.6,94.5,89.9,4.6,-1.0,8.0,3,100,8,263,259,101.54440154440154,3.0,0.3023255813953488,43,1.0,122.33333333333333,76.33333333333333,46.0,1.0,124.4,72.0,52.4,0.9,124.5,78.0,46.5,7.0,6.0,3,54,12,367,229,160.26200873362444,1.0,0.6976744186046512,43,-0.4,-2.0,2.0
20080413_CarltonBlues,2008,4,2008-04-13,Melbourne Cricket Ground,Carlton Blues,Collingwood Magpies,111,88,77873.0,23,H,1.0,0.0,99.33333333333333,128.0,-28.666666666666668,0.0,97.0,136.8,-39.8,0.0,92.9,131.2,-38.3,-14.0,8.0,3,158,0,298,384,77.60416666666667,6.0,0.5686274509803921,51,0.6666666666666666,109.0,86.33333333333333,22.666666666666668,0.4,97.6,88.8,8.8,0.5,96.6,88.7,7.9,1.0,7.0,3,230,8,327,259,126.25482625482626,3.0,0.43137254901960786,51,-0.4,-3.0,1.0
20080413_HawthornHawks,2008,4,2008-04-13,UTAS Stadium,Hawthorn Hawks,Adelaide Crows,114,70,15124.0,44,H,1.0,1.0,122.66666666666667,77.66666666666667,45.0,0.8,106.6,85.6,21.0,0.7,106.9,87.0,19.9,3.0,8.0,3,16,12,368,233,157.93991416309012,1.0,0.4,25,0.6666666666666666,113.66666666666667,87.33333333333333,26.333333333333332,0.6,107.4,88.4,19.0,0.6,97.8,86.0,11.8,2.0,7.0,3,3,8,341,262,130.15267175572518,2.0,0.6,25,0.20000000000000007,1.0,1.0
20080413_FremantleDockers,2008,4,2008-04-13,Domain Stadium,Fremantle Dockers,Richmond Tigers,73,137,37541.0,-64,A,0.0,0.3333333333333333,89.66666666666667,98.66666666666667,-9.0,0.4,99.6,99.6,0.0,0.5,105.6,103.9,1.7,1.0,8.0,3,142,4,269,296,90.87837837837837,4.0,0.47368421052631576,19,0.3333333333333333,91.0,109.33333333333333,-18.333333333333332,0.4,96.8,104.4,-7.6,0.3,92.7,116.7,-24.0,-2.0,7.0,3,21,4,273,328,83.23170731707317,5.0,0.5263157894736842,19,0.0,1.0,1.0
20080418_StKildaSaints,2008,5,2008-04-18,Marvel Stadium,St Kilda Saints,Essendon Bombers,123,87,46792.0,36,H,1.0,0.3333333333333333,102.0,115.33333333333333,-13.333333333333334,0.6,91.8,97.4,-5.6,0.5,94.4,95.7,-1.3,-2.0,6.0,4,101,8,357,395,90.37974683544304,1.0,0.21621621621621623,37,0.3333333333333333,99.66666666666667,137.33333333333334,-37.666666666666664,0.4,109.0,122.2,-13.2,0.4,100.5,120.2,-19.7,-1.0,7.0,4,76,8,421,479,87.89144050104385,2.0,0.7837837837837838,37,0.19999999999999996,1.0,-1.0
20080419_AdelaideCrows,2008,5,2008-04-19,AAMI Stadium,Adelaide Crows,Fremantle Dockers,88,71,39554.0,17,H,1.0,0.6666666666666666,96.0,83.33333333333333,12.666666666666666,0.4,102.6,96.2,6.4,0.6,94.3,85.7,8.6,-1.0,6.0,4,206,8,411,376,109.30851063829788,5.0,0.5714285714285714,21,0.3333333333333333,85.66666666666667,107.33333333333333,-21.666666666666668,0.2,85.4,110.0,-24.6,0.4,100.3,107.5,-7.2,-1.0,6.0,4,20,4,342,433,78.98383371824481,8.0,0.42857142857142855,21,0.2,3.0,0.0
20080419_CollingwoodMagpies,2008,5,2008-04-19,Melbourne Cricket Ground,Collingwood Magpies,North Melbourne Kangaroos,105,112,51990.0,-7,A,0.0,0.3333333333333333,101.33333333333333,95.0,6.333333333333333,0.4,100.4,92.4,8.0,0.5,95.8,88.2,7.6,-1.0,6.0,4,231,8,415,370,112.16216216216216,4.0,0.55,40,0.6666666666666666,113.33333333333333,89.0,24.333333333333332,0.4,90.6,104.4,-13.8,0.5,100.5,102.8,-2.3,1.0,7.0,4,238,8,407,389,104.62724935732648,6.0,0.425,40,0.0,2.0,-1.0
20080419_BrisbaneLions,2008,5,2008-04-19,The Gabba,Brisbane Lions,Hawthorn Hawks,118,130,30019.0,-12,A,0.0,0.6666666666666666,97.0,95.33333333333333,1.6666666666666667,0.4,94.0,104.6,-10.6,0.4,91.0,88.3,2.7,1.0,7.0,4,139,8,367,378,97.08994708994709,7.0,0.631578947368421,19,1.0,109.33333333333333,84.33333333333333,25.0,0.8,108.4,79.2,29.2,0.7,106.4,88.4,18.0,4.0,6.0,4,15,16,482,303,159.07590759075907,1.0,0.3684210526315789,19,-0.4,-6.0,1.0
20080419_GeelongCats,2008,5,2008-04-19,GMHBA Stadium,Geelong Cats,Sydney Swans,114,72,24368.0,42,H,1.0,1.0,132.66666666666666,75.66666666666667,57.0,1.0,133.2,73.4,59.8,0.9,127.8,80.4,47.4,8.0,7.0,4,218,16,503,323,155.72755417956657,2.0,0.5853658536585366,41,1.0,113.66666666666667,64.66666666666667,49.0,0.6,95.4,74.0,21.4,0.6,95.1,73.2,21.9,3.0,7.0,4,17,12,390,245,159.18367346938774,3.0,0.4146341463414634,41,0.4,1.0,0.0
20080420_MelbourneDemons,2008,5,2008-04-20,Melbourne Cricket Ground,Melbourne Demons,Carlton Blues,68,101,44759.0,-33,A,0.0,0.0,75.66666666666667,133.33333333333334,-57.666666666666664,0.2,83.2,132.4,-49.2,0.2,83.8,124.9,-41.1,-4.0,8.0,4,308,0,277,554,50.0,6.0,0.55,40,0.3333333333333333,110.0,121.0,-11.0,0.2,103.4,122.2,-18.8,0.1,99.4,123.7,-24.3,1.0,7.0,4,159,4,409,472,86.65254237288136,3.0,0.45,40,0.0,-3.0,1.0
20080420_WestCoastEagles,2008,5,2008-04-20,Domain Stadium,West Coast Eagles,Port Adelaide Power,104,128,38302.0,-24,A,0.0,0.0,58.333333333333336,109.0,-50.666666666666664,0.4,72.0,95.4,-23.4,0.6,89.9,95.5,-5.6,-3.0,8.0,4,203,4,267,403,66.25310173697271,4.0,0.3125,16,0.0,87.0,118.33333333333333,-31.333333333333332,0.0,80.2,124.6,-44.4,0.5,91.2,100.2,-9.0,-5.0,8.0,4,15,0,357,460,77.6086956521739,5.0,0.6875,16,0.4,1.0,0.0
20080420_WesternBulldogs,2008,5,2008-04-20,Marvel Stadium,Western Bulldogs,Richmond Tigers,130,130,37767.0,0,D,,1.0,138.0,83.66666666666667,54.333333333333336,0.8,126.6,106.2,20.4,0.4,101.6,116.1,-14.5,4.0,9.0,4,93,16,540,374,144.3850267379679,1.0,0.6153846153846154,39,0.3333333333333333,100.33333333333333,107.33333333333333,-7.0,0.4,100.4,100.6,-0.2,0.4,96.4,108.5,-12.1,1.0,7.0,4,49,8,410,401,102.24438902743142,2.0,0.38461538461538464,39,0.4,1.0,2.0
20080425_FremantleDockers,2008,6,2008-04-25,Domain Stadium,Fremantle Dockers,Geelong Cats,88,89,38022.0,-1,A,0.0,0.3333333333333333,77.0,99.33333333333333,-22.333333333333332,0.2,82.6,104.2,-21.6,0.4,100.2,102.3,-2.1,-2.0,6.0,5,143,4,413,521,79.27063339731286,4.0,0.3,20,1.0,120.66666666666667,82.66666666666667,38.0,1.0,123.4,79.0,44.4,0.9,127.4,78.5,48.9,9.0,6.0,5,19,20,617,395,156.20253164556962,1.0,0.7,20,-0.8,-3.0,0.0
20080425_CollingwoodMagpies,2008,6,2008-04-25,Melbourne Cricket Ground,Collingwood Magpies,Essendon Bombers,154,81,88999.0,73,H,1.0,0.3333333333333333,105.0,100.33333333333333,4.666666666666667,0.4,104.0,96.4,7.6,0.4,98.2,92.4,5.8,-2.0,6.0,5,232,8,520,482,107.88381742738589,2.0,0.39215686274509803,51,0.3333333333333333,111.66666666666667,128.33333333333334,-16.666666666666668,0.4,101.6,120.4,-18.8,0.3,97.5,122.0,-24.5,-2.0,7.0,5,232,8,508,602,84.38538205980066,3.0,0.5882352941176471,51,0.0,1.0,-1.0
20080426_CarltonBlues,2008,6,2008-04-26,Melbourne Cricket Ground,Carlton Blues,Adelaide Crows,81,111,41033.0,-30,A,0.0,0.6666666666666666,115.33333333333333,102.0,13.333333333333334,0.4,102.0,108.0,-6.0,0.2,99.4,119.4,-20.0,2.0,6.0,5,160,8,510,540,94.44444444444444,4.0,0.5833333333333334,24,0.6666666666666666,81.0,88.0,-7.0,0.6,99.8,89.4,10.4,0.6,95.8,86.3,9.5,1.0,7.0,5,41,12,499,447,111.6331096196868,2.0,0.4166666666666667,24,-0.19999999999999996,-2.0,-1.0
20080426_PortAdelaidePower,2008,6,2008-04-26,AAMI Stadium,Port Adelaide Power,St Kilda Saints,82,61,20517.0,21,H,1.0,0.3333333333333333,103.66666666666667,104.33333333333333,-0.6666666666666666,0.2,97.0,112.8,-15.8,0.5,95.3,102.4,-7.1,1.0,6.0,5,145,4,485,564,85.99290780141844,5.0,0.625,16,0.3333333333333333,101.33333333333333,116.0,-14.666666666666666,0.6,96.0,96.4,-0.4,0.5,95.6,94.3,1.3,1.0,8.0,5,18,12,480,482,99.5850622406639,3.0,0.375,16,-0.39999999999999997,-2.0,-2.0
20080426_WesternBulldogs,2008,6,2008-04-26,Marvel Stadium,Western Bulldogs,West Coast Eagles,134,74,29927.0,60,H,1.0,0.6666666666666666,127.66666666666667,105.0,22.666666666666668,0.8,134.0,100.8,33.2,0.4,107.5,113.3,-5.8,-1.0,6.0,5,94,18,670,504,132.93650793650792,1.0,0.3333333333333333,36,0.0,74.0,107.33333333333333,-33.333333333333336,0.2,74.2,106.2,-32.0,0.5,88.4,98.1,-9.7,-4.0,6.0,5,26,4,371,531,69.86817325800376,6.0,0.6388888888888888,36,0.6000000000000001,5.0,0.0
20080427_NorthMelbourneKangaroos,2008,6,2008-04-27,Marvel Stadium,North Melbourne Kangaroos,Sydney Swans,64,64,28392.0,0,D,,0.6666666666666666,108.33333333333333,95.33333333333333,13.0,0.6,103.8,98.8,5.0,0.6,102.6,101.5,1.1,2.0,8.0,5,74,12,519,494,105.06072874493927,3.0,0.6097560975609756,41,0.6666666666666666,89.0,76.66666666666667,12.333333333333334,0.6,92.4,71.8,20.6,0.5,91.1,78.2,12.9,-1.0,8.0,5,22,12,462,359,128.6908077994429,2.0,0.3902439024390244,41,0.0,-1.0,0.0
20080427_BrisbaneLions,2008,6,2008-04-27,The Gabba,Brisbane Lions,Melbourne Demons,137,85,22878.0,52,H,1.0,0.3333333333333333,104.33333333333333,107.33333333333333,-3.0,0.4,97.0,101.6,-4.6,0.3,87.9,95.7,-7.8,-1.0,8.0,5,140,8,485,508,95.4724409448819,5.0,0.6153846153846154,13,0.0,76.33333333333333,113.33333333333333,-37.0,0.0,69.0,131.0,-62.0,0.2,83.2,118.7,-35.5,-5.0,7.0,5,14,0,345,655,52.67175572519084,6.0,0.38461538461538464,13,0.4,1.0,1.0
20080427_HawthornHawks,2008,6,2008-04-27,Melbourne Cricket Ground,Hawthorn Hawks,Richmond Tigers,106,94,46076.0,12,H,1.0,1.0,115.33333333333333,91.33333333333333,24.0,1.0,122.4,84.2,38.2,0.7,107.9,91.1,16.8,5.0,8.0,5,143,20,612,421,145.36817102137766,1.0,0.6341463414634146,41,0.3333333333333333,115.0,108.33333333333333,6.666666666666667,0.4,108.0,106.2,1.8,0.4,102.2,107.7,-5.5,-1.0,7.0,5,289,10,540,531,101.69491525423729,4.0,0.36585365853658536,41,0.6,3.0,1.0
20080502_WestCoastEagles,2008,7,2008-05-02,Domain Stadium,West Coast Eagles,Carlton Blues,74,111,41254.0,-37,A,0.0,0.0,74.33333333333333,123.0,-48.666666666666664,0.0,70.6,117.8,-47.2,0.4,84.1,102.9,-18.8,-5.0,6.0,6,204,4,445,665,66.9172932330827,2.0,0.5161290322580645,31,0.6666666666666666,97.66666666666667,89.0,8.666666666666666,0.4,102.4,108.4,-6.0,0.2,97.9,118.5,-20.6,-1.0,6.0,6,28,8,591,651,90.78341013824885,1.0,0.4838709677419355,31,-0.4,-1.0,0.0
20080503_HawthornHawks,2008,7,2008-05-03,Melbourne Cricket Ground,Hawthorn Hawks,Collingwood Magpies,154,89,76048.0,65,H,1.0,1.0,116.66666666666667,94.0,22.666666666666668,1.0,112.8,93.0,19.8,0.8,110.3,91.8,18.5,6.0,6.0,6,144,24,718,515,139.41747572815535,2.0,0.65,40,0.3333333333333333,115.66666666666667,101.33333333333333,14.333333333333334,0.4,112.6,95.6,17.0,0.4,103.5,92.9,10.6,1.0,8.0,6,233,12,674,563,119.7158081705151,5.0,0.35,40,0.6,3.0,-2.0
20080503_GeelongCats,2008,7,2008-05-03,GMHBA Stadium,Geelong Cats,Brisbane Lions,105,78,23388.0,27,H,1.0,1.0,113.0,84.66666666666667,28.333333333333332,1.0,120.2,77.4,42.8,1.0,126.2,76.7,49.5,10.0,8.0,6,219,24,706,483,146.16977225672878,1.0,0.29411764705882354,17,0.6666666666666666,126.33333333333333,106.33333333333333,20.0,0.6,109.2,100.2,9.0,0.3,93.9,100.2,-6.3,1.0,6.0,6,8,12,622,593,104.89038785834738,6.0,0.7058823529411765,17,0.4,5.0,2.0
20080503_AdelaideCrows,2008,7,2008-05-03,AAMI Stadium,Adelaide Crows,North Melbourne Kangaroos,107,74,41898.0,33,H,1.0,0.6666666666666666,89.66666666666667,88.66666666666667,1.0,0.8,97.4,80.4,17.0,0.7,99.9,84.1,15.8,2.0,7.0,6,207,16,610,528,115.53030303030303,3.0,0.5,28,0.6666666666666666,101.0,82.66666666666667,18.333333333333332,0.6,103.2,87.2,16.0,0.5,92.9,100.0,-7.1,-1.0,6.0,6,21,14,583,558,104.48028673835125,4.0,0.5,28,0.20000000000000007,1.0,1.0
20080503_RichmondTigers,2008,7,2008-05-03,Marvel Stadium,Richmond Tigers,St Kilda Saints,107,110,40585.0,-3,A,0.0,0.3333333333333333,120.33333333333333,103.0,17.333333333333332,0.2,105.0,111.6,-6.6,0.4,104.7,104.4,0.3,-2.0,6.0,6,50,10,634,637,99.52904238618524,8.0,0.3902439024390244,41,0.3333333333333333,92.66666666666667,101.66666666666667,-9.0,0.4,98.0,103.0,-5.0,0.5,93.2,94.0,-0.8,-1.0,7.0,6,102,12,541,564,95.92198581560284,7.0,0.6097560975609756,41,-0.2,-1.0,-1.0
20080504_SydneySwans,2008,7,2008-05-04,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,94,112,29018.0,-18,A,0.0,0.3333333333333333,81.0,74.33333333333333,6.666666666666667,0.6,95.4,74.4,21.0,0.4,89.3,78.1,11.2,-2.0,7.0,6,273,14,526,423,124.34988179669031,2.0,0.43243243243243246,37,0.6666666666666666,130.66666666666666,100.66666666666667,30.0,0.8,135.6,91.0,44.6,0.5,112.4,112.2,0.2,1.0,8.0,6,20,22,804,578,139.10034602076124,1.0,0.5405405405405406,37,-0.20000000000000007,-1.0,-1.0
20080504_EssendonBombers,2008,7,2008-05-04,Marvel Stadium,Essendon Bombers,Port Adelaide Power,94,158,28049.0,-64,A,0.0,0.0,88.66666666666667,135.0,-46.333333333333336,0.2,93.4,137.8,-44.4,0.3,100.0,125.5,-25.5,-3.0,9.0,6,77,8,589,756,77.91005291005291,4.0,0.35294117647058826,17,0.6666666666666666,104.66666666666667,96.33333333333333,8.333333333333334,0.4,94.2,104.0,-9.8,0.5,92.9,98.4,-5.5,2.0,8.0,6,22,8,567,625,90.72,3.0,0.6470588235294118,17,-0.2,-1.0,1.0
20080504_MelbourneDemons,2008,7,2008-05-04,Melbourne Cricket Ground,Melbourne Demons,Fremantle Dockers,119,113,19423.0,6,H,1.0,0.0,77.33333333333333,121.66666666666667,-44.333333333333336,0.0,76.0,127.6,-51.6,0.2,85.3,121.2,-35.9,-6.0,7.0,6,309,0,430,792,54.292929292929294,6.0,0.45454545454545453,22,0.0,77.33333333333333,104.66666666666667,-27.333333333333332,0.2,83.2,99.8,-16.6,0.3,96.6,101.5,-4.9,-3.0,9.0,6,28,4,501,610,82.1311475409836,5.0,0.5454545454545454,22,-0.2,-1.0,-2.0
20080516_StKildaSaints,2008,8,2008-05-16,Marvel Stadium,St Kilda Saints,Collingwood Magpies,94,103,48417.0,-9,A,0.0,0.6666666666666666,98.0,92.0,6.0,0.4,95.0,107.4,-12.4,0.6,97.7,96.5,1.2,1.0,13.0,7,103,16,651,671,97.0193740685544,1.0,0.35,40,0.3333333333333333,116.0,115.66666666666667,0.3333333333333333,0.4,111.6,107.2,4.4,0.4,104.9,98.9,6.0,-1.0,13.0,7,46,12,763,717,106.41562064156206,2.0,0.625,40,0.0,1.0,0.0
20080517_CarltonBlues,2008,8,2008-05-17,Marvel Stadium,Carlton Blues,Brisbane Lions,92,125,38675.0,-33,A,0.0,0.6666666666666666,97.66666666666667,84.33333333333333,13.333333333333334,0.6,107.6,98.2,9.4,0.3,99.7,114.3,-14.6,1.0,15.0,7,45,12,702,725,96.82758620689656,6.0,0.4,15,0.3333333333333333,111.0,106.66666666666667,4.333333333333333,0.4,105.6,102.4,3.2,0.3,92.6,99.2,-6.6,-1.0,14.0,7,28,12,700,698,100.2865329512894,5.0,0.6,15,0.19999999999999996,-1.0,1.0
20080517_RichmondTigers,2008,8,2008-05-17,Melbourne Cricket Ground,Richmond Tigers,Geelong Cats,69,99,37275.0,-30,A,0.0,0.0,110.33333333333333,115.33333333333333,-5.0,0.2,109.2,108.2,1.0,0.3,103.8,105.8,-2.0,-3.0,14.0,7,290,10,741,747,99.19678714859438,7.0,0.21951219512195122,41,1.0,102.66666666666667,79.33333333333333,23.333333333333332,1.0,111.2,82.8,28.4,1.0,122.2,74.2,48.0,11.0,14.0,7,106,28,811,561,144.5632798573975,1.0,0.7804878048780488,41,-0.8,-6.0,0.0
20080517_NorthMelbourneKangaroos,2008,8,2008-05-17,People First Stadium,North Melbourne Kangaroos,West Coast Eagles,89,83,6354.0,6,H,1.0,0.3333333333333333,83.33333333333333,92.0,-8.666666666666666,0.4,92.6,91.4,1.2,0.4,84.6,101.4,-16.8,-2.0,14.0,7,12,14,657,665,98.796992481203,3.0,0.47058823529411764,34,0.0,84.0,124.33333333333333,-40.333333333333336,0.0,74.0,113.4,-39.4,0.3,80.9,104.2,-23.3,-6.0,15.0,7,9,4,519,776,66.88144329896907,8.0,0.5294117647058824,34,0.4,5.0,-1.0
20080517_HawthornHawks,2008,8,2008-05-17,UTAS Stadium,Hawthorn Hawks,Port Adelaide Power,117,102,15682.0,15,H,1.0,1.0,130.0,100.33333333333333,29.666666666666668,1.0,121.2,91.4,29.8,0.8,110.6,94.0,16.6,7.0,14.0,7,17,28,872,604,144.3708609271523,2.0,0.29411764705882354,17,1.0,122.66666666666667,86.33333333333333,36.333333333333336,0.6,110.2,93.6,16.6,0.5,97.0,99.3,-2.3,3.0,13.0,7,6,12,725,719,100.83449235048678,4.0,0.7058823529411765,17,0.4,2.0,1.0
20080518_FremantleDockers,2008,8,2008-05-18,Domain Stadium,Fremantle Dockers,Western Bulldogs,111,114,35624.0,-3,A,0.0,0.0,90.66666666666667,98.66666666666667,-8.0,0.2,86.4,101.2,-14.8,0.2,93.9,105.7,-11.8,-4.0,14.0,7,144,4,614,729,84.2249657064472,5.0,0.4375,16,0.6666666666666666,125.33333333333333,99.33333333333333,26.0,0.8,125.8,96.6,29.2,0.6,114.9,108.7,6.2,2.0,14.0,7,18,26,916,672,136.3095238095238,1.0,0.5625,16,-0.6000000000000001,-4.0,0.0
20080518_SydneySwans,2008,8,2008-05-18,Accor Stadium,Sydney Swans,Essendon Bombers,143,52,34904.0,91,H,1.0,0.0,76.66666666666667,96.66666666666667,-20.0,0.4,85.0,81.2,3.8,0.4,92.4,83.0,9.4,-3.0,14.0,7,22,14,620,535,115.88785046728972,3.0,0.3902439024390244,41,0.0,87.33333333333333,145.0,-57.666666666666664,0.2,102.0,139.4,-37.4,0.3,101.7,127.3,-25.6,-4.0,14.0,7,4,8,683,914,74.72647702407002,4.0,0.5853658536585366,41,0.2,1.0,0.0
20080518_AdelaideCrows,2008,8,2008-05-18,AAMI Stadium,Adelaide Crows,Melbourne Demons,150,74,35649.0,76,H,1.0,1.0,102.0,75.33333333333333,26.666666666666668,0.8,92.2,83.8,8.4,0.7,99.9,84.2,15.7,3.0,15.0,7,208,20,717,602,119.1029900332226,2.0,0.64,25,0.3333333333333333,90.66666666666667,117.0,-26.333333333333332,0.2,86.6,118.0,-31.4,0.2,84.3,123.8,-39.5,1.0,14.0,7,23,4,549,905,60.66298342541437,6.0,0.36,25,0.6000000000000001,4.0,1.0
20080523_CollingwoodMagpies,2008,9,2008-05-23,Melbourne Cricket Ground,Collingwood Magpies,Geelong Cats,134,48,78206.0,86,H,1.0,0.6666666666666666,115.33333333333333,109.66666666666667,5.666666666666667,0.4,107.8,110.4,-2.6,0.4,102.7,99.6,3.1,1.0,7.0,8,234,16,866,811,106.78175092478422,2.0,0.4864864864864865,37,1.0,97.66666666666667,78.33333333333333,19.333333333333332,1.0,108.6,80.2,28.4,1.0,116.5,76.1,40.4,12.0,6.0,8,107,32,910,630,144.44444444444446,1.0,0.5135135135135135,37,-0.6,-1.0,1.0
20080524_CarltonBlues,2008,9,2008-05-24,Marvel Stadium,Carlton Blues,Fremantle Dockers,97,88,28955.0,9,H,1.0,0.3333333333333333,94.66666666666667,103.33333333333333,-8.666666666666666,0.6,99.2,93.2,6.0,0.3,98.1,115.0,-16.9,-1.0,7.0,8,46,12,794,850,93.41176470588235,4.0,0.42105263157894735,19,0.0,104.0,107.33333333333333,-3.3333333333333335,0.0,91.2,109.4,-18.2,0.2,95.4,104.5,-9.1,-5.0,6.0,8,23,4,725,843,86.0023724792408,7.0,0.5789473684210527,19,0.6,3.0,1.0
20080524_WestCoastEagles,2008,9,2008-05-24,Domain Stadium,West Coast Eagles,Adelaide Crows,97,47,35348.0,50,H,1.0,0.0,77.0,111.33333333333333,-34.333333333333336,0.0,76.0,113.8,-37.8,0.2,76.0,100.7,-24.7,-7.0,7.0,8,205,4,602,865,69.59537572254335,8.0,0.5483870967741935,31,1.0,122.66666666666667,76.33333333333333,46.333333333333336,0.8,105.2,82.8,22.4,0.7,106.3,85.6,20.7,4.0,6.0,8,21,24,867,676,128.25443786982248,1.0,0.45161290322580644,31,-0.8,-7.0,1.0
