team,opponent,match_date,season,venue,is_home,team_score,opp_score,win,draw,margin,points
Brisbane Lions,Essendon Bombers,2006-04-08,2006,The Gabba,True,115,97,1,0,18,4
Brisbane Lions,St Kilda Saints,2006-04-13,2006,Marvel Stadium,False,87,124,0,0,-37,0
Brisbane Lions,Richmond Tigers,2006-04-22,2006,The Gabba,True,82,96,0,0,-14,0
Brisbane Lions,West Coast Eagles,2006-04-29,2006,Domain Stadium,False,63,122,0,0,-59,0
Brisbane Lions,Sydney Swans,2006-05-07,2006,The Gabba,True,70,102,0,0,-32,0
Brisbane Lions,Hawthorn Hawks,2006-05-13,2006,People First Stadium,False,106,66,1,0,40,4
Brisbane Lions,Port Adelaide Power,2006-05-21,2006,AAMI Stadium,False,147,78,1,0,69,4
Brisbane Lions,Fremantle Dockers,2006-05-28,2006,The Gabba,True,141,73,1,0,68,4
Brisbane Lions,Collingwood Magpies,2006-06-03,2006,Melbourne Cricket Ground,False,83,109,0,0,-26,0
Brisbane Lions,Adelaide Crows,2006-06-10,2006,The Gabba,True,60,75,0,0,-15,0
Brisbane Lions,Western Bulldogs,2006-06-17,2006,The Gabba,True,103,145,0,0,-42,0
Brisbane Lions,Carlton Blues,2006-07-01,2006,The Gabba,True,71,56,1,0,15,4
Brisbane Lions,Melbourne Demons,2006-07-08,2006,The Gabba,False,90,98,0,0,-8,0
Brisbane Lions,North Melbourne Kangaroos,2006-07-15,2006,Marvel Stadium,False,85,84,1,0,1,4
Brisbane Lions,Hawthorn Hawks,2006-07-22,2006,The Gabba,True,84,74,1,0,10,4
Brisbane Lions,Essendon Bombers,2006-07-29,2006,Marvel Stadium,False,123,160,0,0,-37,0
Brisbane Lions,Geelong Cats,2006-08-06,2006,The Gabba,True,87,104,0,0,-17,0
Brisbane Lions,Richmond Tigers,2006-08-12,2006,Marvel Stadium,False,60,142,0,0,-82,0
Brisbane Lions,West Coast Eagles,2006-08-20,2006,The Gabba,True,52,114,0,0,-62,0
Brisbane Lions,Sydney Swans,2006-08-26,2006,Accor Stadium,False,40,97,0,0,-57,0
Brisbane Lions,St Kilda Saints,2006-09-02,2006,The Gabba,True,57,108,0,0,-51,0
Brisbane Lions,Hawthorn Hawks,2007-03-31,2007,The Gabba,True,69,44,1,0,25,4
Brisbane Lions,St Kilda Saints,2007-04-05,2007,The Gabba,True,102,50,1,0,52,4
Brisbane Lions,Sydney Swans,2007-04-15,2007,Sydney Cricket Ground,False,69,96,0,0,-27,0
Brisbane Lions,North Melbourne Kangaroos,2007-04-21,2007,People First Stadium,False,63,87,0,0,-24,0
Brisbane Lions,Carlton Blues,2007-04-28,2007,Marvel Stadium,False,136,124,1,0,12,4
Brisbane Lions,Fremantle Dockers,2007-05-06,2007,The Gabba,True,120,75,1,0,45,4
Brisbane Lions,Adelaide Crows,2007-05-12,2007,The Gabba,True,69,100,0,0,-31,0
Brisbane Lions,Essendon Bombers,2007-05-19,2007,Marvel Stadium,False,63,127,0,0,-64,0
Brisbane Lions,Collingwood Magpies,2007-05-26,2007,The Gabba,True,87,120,0,0,-33,0
Brisbane Lions,Richmond Tigers,2007-06-02,2007,Marvel Stadium,False,73,73,0,1,0,2
Brisbane Lions,Western Bulldogs,2007-06-09,2007,The Gabba,True,72,95,0,0,-23,0
Brisbane Lions,Geelong Cats,2007-06-17,2007,GMHBA Stadium,False,35,85,0,0,-50,0
Brisbane Lions,Port Adelaide Power,2007-06-30,2007,The Gabba,True,105,112,0,0,-7,0
Brisbane Lions,West Coast Eagles,2007-07-07,2007,Domain Stadium,False,91,64,1,0,27,4
Brisbane Lions,Melbourne Demons,2007-07-14,2007,The Gabba,False,126,82,1,0,44,4
Brisbane Lions,Carlton Blues,2007-07-22,2007,The Gabba,True,163,46,1,0,117,4
Brisbane Lions,Collingwood Magpies,2007-07-28,2007,Melbourne Cricket Ground,False,149,56,1,0,93,4
Brisbane Lions,North Melbourne Kangaroos,2007-08-04,2007,The Gabba,True,77,40,1,0,37,4
Brisbane Lions,Hawthorn Hawks,2007-08-11,2007,Melbourne Cricket Ground,False,91,115,0,0,-24,0
Brisbane Lions,Sydney Swans,2007-08-18,2007,The Gabba,True,63,63,0,1,0,2
Brisbane Lions,Adelaide Crows,2007-08-25,2007,AAMI Stadium,False,60,86,0,0,-26,0
Brisbane Lions,Geelong Cats,2007-09-01,2007,The Gabba,True,103,145,0,0,-42,0
Brisbane Lions,West Coast Eagles,2008-03-22,2008,Domain Stadium,False,76,92,0,0,-16,0
Brisbane Lions,Collingwood Magpies,2008-03-28,2008,The Gabba,True,96,94,1,0,2,4
Brisbane Lions,Sydney Swans,2008-04-05,2008,The Gabba,True,71,88,0,0,-17,0
Brisbane Lions,Port Adelaide Power,2008-04-12,2008,AAMI Stadium,False,124,104,1,0,20,4
Brisbane Lions,Hawthorn Hawks,2008-04-19,2008,The Gabba,True,118,130,0,0,-12,0
Brisbane Lions,Melbourne Demons,2008-04-27,2008,The Gabba,True,137,85,1,0,52,4
Brisbane Lions,Geelong Cats,2008-05-03,2008,GMHBA Stadium,False,78,105,0,0,-27,0
Brisbane Lions,Carlton Blues,2008-05-17,2008,Marvel Stadium,False,125,92,1,0,33,4
Brisbane Lions,St Kilda Saints,2008-05-25,2008,The Gabba,True,141,95,1,0,46,4
Brisbane Lions,North Melbourne Kangaroos,2008-05-31,2008,The Gabba,True,129,98,1,0,31,4
Brisbane Lions,Fremantle Dockers,2008-06-08,2008,The Gabba,True,96,74,1,0,22,4
Brisbane Lions,Western Bulldogs,2008-06-14,2008,Melbourne Cricket Ground,False,68,131,0,0,-63,0
Brisbane Lions,Adelaide Crows,2008-06-21,2008,The Gabba,True,83,70,1,0,13,4
Brisbane Lions,Melbourne Demons,2008-06-29,2008,Melbourne Cricket Ground,False,92,93,0,0,-1,0
Brisbane Lions,Essendon Bombers,2008-07-12,2008,Marvel Stadium,False,118,155,0,0,-37,0
Brisbane Lions,West Coast Eagles,2008-07-19,2008,The Gabba,True,113,67,1,0,46,4
Brisbane Lions,Richmond Tigers,2008-07-26,2008,Marvel Stadium,False,114,117,0,0,-3,0
Brisbane Lions,North Melbourne Kangaroos,2008-08-02,2008,People First Stadium,False,84,92,0,0,-8,0
Brisbane Lions,Hawthorn Hawks,2008-08-09,2008,UTAS Stadium,False,41,110,0,0,-69,0
Brisbane Lions,Western Bulldogs,2008-08-16,2008,The Gabba,True,90,79,1,0,11,4
Brisbane Lions,Carlton Blues,2008-08-23,2008,The Gabba,True,109,115,0,0,-6,0
Brisbane Lions,Sydney Swans,2008-08-30,2008,Sydney Cricket Ground,False,53,114,0,0,-61,0
Brisbane Lions,West Coast Eagles,2009-03-28,2009,The Gabba,True,95,86,1,0,9,4
Brisbane Lions,Carlton Blues,2009-04-04,2009,Marvel Stadium,False,100,119,0,0,-19,0
Brisbane Lions,Sydney Swans,2009-04-11,2009,The Gabba,True,100,67,1,0,33,4
Brisbane Lions,Collingwood Magpies,2009-04-17,2009,The Gabba,True,73,90,0,0,-17,0
Brisbane Lions,Geelong Cats,2009-04-26,2009,GMHBA Stadium,False,33,126,0,0,-93,0
Brisbane Lions,Essendon Bombers,2009-05-02,2009,The Gabba,True,111,68,1,0,43,4
Brisbane Lions,Richmond Tigers,2009-05-09,2009,Melbourne Cricket Ground,False,97,71,1,0,26,4
Brisbane Lions,Adelaide Crows,2009-05-16,2009,The Gabba,True,119,83,1,0,36,4
Brisbane Lions,St Kilda Saints,2009-05-24,2009,Marvel Stadium,False,81,97,0,0,-16,0
Brisbane Lions,North Melbourne Kangaroos,2009-05-30,2009,Marvel Stadium,False,99,81,1,0,18,4
Brisbane Lions,Carlton Blues,2009-06-06,2009,The Gabba,True,106,112,0,0,-6,0
Brisbane Lions,Hawthorn Hawks,2009-06-14,2009,UTAS Stadium,False,93,51,1,0,42,4
Brisbane Lions,Melbourne Demons,2009-06-27,2009,The Gabba,True,111,56,1,0,55,4
Brisbane Lions,Port Adelaide Power,2009-07-04,2009,AAMI Stadium,False,80,128,0,0,-48,0
Brisbane Lions,Geelong Cats,2009-07-11,2009,The Gabba,True,108,65,1,0,43,4
Brisbane Lions,Fremantle Dockers,2009-07-18,2009,Domain Stadium,False,62,47,1,0,15,4
Brisbane Lions,North Melbourne Kangaroos,2009-07-25,2009,The Gabba,True,116,75,1,0,41,4
Brisbane Lions,Collingwood Magpies,2009-08-01,2009,Melbourne Cricket Ground,False,55,95,0,0,-40,0
Brisbane Lions,Essendon Bombers,2009-08-08,2009,Melbourne Cricket Ground,False,87,87,0,1,0,2
Brisbane Lions,Western Bulldogs,2009-08-15,2009,The Gabba,True,84,102,0,0,-18,0
Brisbane Lions,Port Adelaide Power,2009-08-22,2009,The Gabba,True,107,92,1,0,15,4
Brisbane Lions,Sydney Swans,2009-08-29,2009,Sydney Cricket Ground,False,100,92,1,0,8,4
Brisbane Lions,Carlton Blues,2009-09-05,2009,The Gabba,True,111,104,1,0,7,4
Brisbane Lions,Western Bulldogs,2009-09-11,2009,Melbourne Cricket Ground,False,56,107,0,0,-51,0
Brisbane Lions,West Coast Eagles,2010-03-27,2010,The Gabba,True,114,82,1,0,32,4
Brisbane Lions,Carlton Blues,2010-04-01,2010,The Gabba,True,107,88,1,0,19,4
Brisbane Lions,Port Adelaide Power,2010-04-10,2010,AAMI Stadium,False,108,81,1,0,27,4
Brisbane Lions,Western Bulldogs,2010-04-17,2010,The Gabba,True,101,79,1,0,22,4
Brisbane Lions,Melbourne Demons,2010-04-24,2010,Melbourne Cricket Ground,False,53,103,0,0,-50,0
Brisbane Lions,Sydney Swans,2010-05-01,2010,Sydney Cricket Ground,False,87,107,0,0,-20,0
Brisbane Lions,Fremantle Dockers,2010-05-08,2010,The Gabba,True,100,113,0,0,-13,0
Brisbane Lions,Geelong Cats,2010-05-15,2010,The Gabba,True,74,155,0,0,-81,0
Brisbane Lions,Adelaide Crows,2010-05-23,2010,AAMI Stadium,False,81,93,0,0,-12,0
Brisbane Lions,Collingwood Magpies,2010-05-29,2010,The Gabba,True,88,80,1,0,8,4
Brisbane Lions,North Melbourne Kangaroos,2010-06-05,2010,Marvel Stadium,False,89,90,0,0,-1,0
Brisbane Lions,Western Bulldogs,2010-06-13,2010,Marvel Stadium,False,56,121,0,0,-65,0
Brisbane Lions,Richmond Tigers,2010-06-19,2010,The Gabba,True,86,105,0,0,-19,0
Brisbane Lions,Carlton Blues,2010-07-01,2010,Marvel Stadium,False,65,120,0,0,-55,0
Brisbane Lions,St Kilda Saints,2010-07-10,2010,The Gabba,True,65,79,0,0,-14,0
Brisbane Lions,Hawthorn Hawks,2010-07-17,2010,UTAS Stadium,False,43,118,0,0,-75,0
Brisbane Lions,Geelong Cats,2010-07-24,2010,GMHBA Stadium,False,64,127,0,0,-63,0
Brisbane Lions,Melbourne Demons,2010-07-31,2010,The Gabba,True,64,74,0,0,-10,0
Brisbane Lions,West Coast Eagles,2010-08-07,2010,Domain Stadium,False,70,65,1,0,5,4
Brisbane Lions,Adelaide Crows,2010-08-15,2010,The Gabba,True,97,104,0,0,-7,0
Brisbane Lions,Essendon Bombers,2010-08-22,2010,Marvel Stadium,False,95,68,1,0,27,4
Brisbane Lions,Sydney Swans,2010-08-28,2010,The Gabba,True,68,106,0,0,-38,0
Brisbane Lions,Fremantle Dockers,2011-03-26,2011,The Gabba,True,92,94,0,0,-2,0
Brisbane Lions,Western Bulldogs,2011-04-03,2011,Marvel Stadium,False,45,123,0,0,-78,0
Brisbane Lions,Melbourne Demons,2011-04-10,2011,Melbourne Cricket Ground,False,71,82,0,0,-11,0
Brisbane Lions,St Kilda Saints,2011-04-21,2011,The Gabba,True,76,89,0,0,-13,0
Brisbane Lions,Richmond Tigers,2011-04-30,2011,Melbourne Cricket Ground,False,98,124,0,0,-26,0
Brisbane Lions,Gold Coast Suns,2011-05-07,2011,The Gabba,False,116,124,0,0,-8,0
Brisbane Lions,Essendon Bombers,2011-05-14,2011,The Gabba,True,66,102,0,0,-36,0
Brisbane Lions,North Melbourne Kangaroos,2011-05-21,2011,The Gabba,True,73,59,1,0,14,4
Brisbane Lions,Adelaide Crows,2011-05-29,2011,AAMI Stadium,False,101,61,1,0,40,4
Brisbane Lions,Sydney Swans,2011-06-04,2011,The Gabba,True,51,116,0,0,-65,0
Brisbane Lions,Carlton Blues,2011-06-12,2011,Marvel Stadium,False,63,124,0,0,-61,0
Brisbane Lions,Richmond Tigers,2011-06-18,2011,The Gabba,True,94,125,0,0,-31,0
Brisbane Lions,Fremantle Dockers,2011-06-25,2011,Domain Stadium,False,65,88,0,0,-23,0
Brisbane Lions,Port Adelaide Power,2011-07-03,2011,The Gabba,True,99,88,1,0,11,4
Brisbane Lions,Hawthorn Hawks,2011-07-09,2011,UTAS Stadium,False,63,105,0,0,-42,0
Brisbane Lions,Geelong Cats,2011-07-17,2011,The Gabba,True,104,133,0,0,-29,0
Brisbane Lions,North Melbourne Kangaroos,2011-07-23,2011,Marvel Stadium,False,77,122,0,0,-45,0
Brisbane Lions,Adelaide Crows,2011-08-07,2011,The Gabba,True,105,110,0,0,-5,0
Brisbane Lions,Gold Coast Suns,2011-08-13,2011,The Gabba,True,123,61,1,0,62,4
Brisbane Lions,Collingwood Magpies,2011-08-20,2011,Melbourne Cricket Ground,False,84,102,0,0,-18,0
Brisbane Lions,West Coast Eagles,2011-08-27,2011,The Gabba,True,81,89,0,0,-8,0
Brisbane Lions,Sydney Swans,2011-09-03,2011,Sydney Cricket Ground,False,67,119,0,0,-52,0
Brisbane Lions,Melbourne Demons,2012-03-31,2012,Melbourne Cricket Ground,False,119,78,1,0,41,4
Brisbane Lions,Carlton Blues,2012-04-05,2012,The Gabba,True,63,154,0,0,-91,0
Brisbane Lions,Fremantle Dockers,2012-04-14,2012,Domain Stadium,False,35,64,0,0,-29,0
Brisbane Lions,Gold Coast Suns,2012-04-21,2012,The Gabba,True,111,46,1,0,65,4
Brisbane Lions,Geelong Cats,2012-04-28,2012,The Gabba,True,41,79,0,0,-38,0
Brisbane Lions,Essendon Bombers,2012-05-05,2012,Marvel Stadium,False,62,129,0,0,-67,0
Brisbane Lions,Collingwood Magpies,2012-05-12,2012,The Gabba,True,58,116,0,0,-58,0
Brisbane Lions,Greater Western Sydney Giants,2012-05-20,2012,The Gabba,True,132,40,1,0,92,4
Brisbane Lions,North Melbourne Kangaroos,2012-05-27,2012,Marvel Stadium,False,96,112,0,0,-16,0
Brisbane Lions,West Coast Eagles,2012-06-03,2012,The Gabba,True,102,100,1,0,2,4
Brisbane Lions,Hawthorn Hawks,2012-06-17,2012,Melbourne Cricket Ground,False,70,135,0,0,-65,0
Brisbane Lions,Western Bulldogs,2012-06-23,2012,Marvel Stadium,False,114,56,1,0,58,4
Brisbane Lions,Melbourne Demons,2012-07-01,2012,The Gabba,True,122,61,1,0,61,4
Brisbane Lions,Sydney Swans,2012-07-07,2012,Sydney Cricket Ground,False,63,110,0,0,-47,0
Brisbane Lions,St Kilda Saints,2012-07-14,2012,The Gabba,True,92,105,0,0,-13,0
Brisbane Lions,Gold Coast Suns,2012-07-21,2012,The Gabba,False,59,48,1,0,11,4
Brisbane Lions,West Coast Eagles,2012-07-29,2012,Domain Stadium,False,77,175,0,0,-98,0
Brisbane Lions,Richmond Tigers,2012-08-04,2012,The Gabba,True,84,132,0,0,-48,0
Brisbane Lions,Carlton Blues,2012-08-11,2012,Marvel Stadium,False,77,113,0,0,-36,0
Brisbane Lions,Adelaide Crows,2012-08-18,2012,The Gabba,True,95,85,1,0,10,4
Brisbane Lions,Port Adelaide Power,2012-08-25,2012,AAMI Stadium,False,104,93,1,0,11,4
Brisbane Lions,Western Bulldogs,2012-09-02,2012,The Gabba,True,128,61,1,0,67,4
Brisbane Lions,Western Bulldogs,2013-03-30,2013,Marvel Stadium,False,59,127,0,0,-68,0
Brisbane Lions,Adelaide Crows,2013-04-06,2013,The Gabba,True,77,96,0,0,-19,0
Brisbane Lions,Gold Coast Suns,2013-04-13,2013,People First Stadium,False,94,92,1,0,2,4
Brisbane Lions,North Melbourne Kangaroos,2013-04-21,2013,Marvel Stadium,False,62,125,0,0,-63,0
Brisbane Lions,Melbourne Demons,2013-04-28,2013,The Gabba,True,122,94,1,0,28,4
Brisbane Lions,Sydney Swans,2013-05-05,2013,Sydney Cricket Ground,False,55,115,0,0,-60,0
Brisbane Lions,West Coast Eagles,2013-05-11,2013,The Gabba,True,82,108,0,0,-26,0
Brisbane Lions,Essendon Bombers,2013-05-18,2013,Marvel Stadium,False,96,86,1,0,10,4
Brisbane Lions,Carlton Blues,2013-05-25,2013,The Gabba,True,85,98,0,0,-13,0
Brisbane Lions,Collingwood Magpies,2013-05-31,2013,The Gabba,True,51,100,0,0,-49,0
Brisbane Lions,Fremantle Dockers,2013-06-15,2013,Domain Stadium,False,46,86,0,0,-40,0
Brisbane Lions,Geelong Cats,2013-06-23,2013,The Gabba,True,103,98,1,0,5,4
Brisbane Lions,Hawthorn Hawks,2013-06-30,2013,UTAS Stadium,False,85,143,0,0,-58,0
Brisbane Lions,Gold Coast Suns,2013-07-06,2013,The Gabba,True,116,83,1,0,33,4
Brisbane Lions,North Melbourne Kangaroos,2013-07-13,2013,The Gabba,True,117,105,1,0,12,4
Brisbane Lions,Melbourne Demons,2013-07-20,2013,TIO Stadium,False,94,75,1,0,19,4
Brisbane Lions,Port Adelaide Power,2013-07-28,2013,AAMI Stadium,False,62,71,0,0,-9,0
Brisbane Lions,St Kilda Saints,2013-08-03,2013,The Gabba,True,108,77,1,0,31,4
Brisbane Lions,Richmond Tigers,2013-08-10,2013,Melbourne Cricket Ground,False,74,97,0,0,-23,0
Brisbane Lions,Greater Western Sydney Giants,2013-08-17,2013,The Gabba,True,123,63,1,0,60,4
Brisbane Lions,Western Bulldogs,2013-08-25,2013,The Gabba,True,100,93,1,0,7,4
Brisbane Lions,Geelong Cats,2013-08-31,2013,GMHBA Stadium,False,111,112,0,0,-1,0
Brisbane Lions,Hawthorn Hawks,2014-03-22,2014,UTAS Stadium,False,91,139,0,0,-48,0
Brisbane Lions,Geelong Cats,2014-03-30,2014,The Gabba,True,68,93,0,0,-25,0
Brisbane Lions,Gold Coast Suns,2014-04-05,2014,People First Stadium,False,61,114,0,0,-53,0
Brisbane Lions,Port Adelaide Power,2014-04-12,2014,Adelaide Oval,False,46,159,0,0,-113,0
Brisbane Lions,Richmond Tigers,2014-04-17,2014,The Gabba,True,63,106,0,0,-43,0
Brisbane Lions,St Kilda Saints,2014-04-25,2014,Westpac Stadium,False,82,79,1,0,3,4
Brisbane Lions,Sydney Swans,2014-05-03,2014,The Gabba,True,44,123,0,0,-79,0
Brisbane Lions,Essendon Bombers,2014-05-10,2014,The Gabba,True,57,65,0,0,-8,0
Brisbane Lions,North Melbourne Kangaroos,2014-05-17,2014,Marvel Stadium,False,38,125,0,0,-87,0
Brisbane Lions,Carlton Blues,2014-05-31,2014,The Gabba,True,98,91,1,0,7,4
Brisbane Lions,Western Bulldogs,2014-06-07,2014,Marvel Stadium,False,95,87,1,0,8,4
Brisbane Lions,Greater Western Sydney Giants,2014-06-14,2014,The Gabba,True,80,125,0,0,-45,0
Brisbane Lions,Fremantle Dockers,2014-06-21,2014,Domain Stadium,False,22,105,0,0,-83,0
Brisbane Lions,North Melbourne Kangaroos,2014-06-28,2014,The Gabba,True,70,66,1,0,4,4
Brisbane Lions,Richmond Tigers,2014-07-05,2014,Melbourne Cricket Ground,False,54,79,0,0,-25,0
Brisbane Lions,West Coast Eagles,2014-07-12,2014,The Gabba,True,64,76,0,0,-12,0
Brisbane Lions,Gold Coast Suns,2014-07-26,2014,The Gabba,True,110,56,1,0,54,4
Brisbane Lions,Melbourne Demons,2014-08-03,2014,Marvel Stadium,False,74,51,1,0,23,4
Brisbane Lions,Adelaide Crows,2014-08-10,2014,The Gabba,True,63,168,0,0,-105,0
Brisbane Lions,Collingwood Magpies,2014-08-16,2014,Melbourne Cricket Ground,False,123,56,1,0,67,4
Brisbane Lions,Fremantle Dockers,2014-08-24,2014,The Gabba,True,48,106,0,0,-58,0
Brisbane Lions,Geelong Cats,2014-08-30,2014,GMHBA Stadium,False,81,143,0,0,-62,0
Brisbane Lions,Collingwood Magpies,2015-04-04,2015,The Gabba,True,74,86,0,0,-12,0
Brisbane Lions,North Melbourne Kangaroos,2015-04-12,2015,Marvel Stadium,False,51,133,0,0,-82,0
Brisbane Lions,Richmond Tigers,2015-04-18,2015,The Gabba,True,58,137,0,0,-79,0
Brisbane Lions,West Coast Eagles,2015-04-26,2015,The Gabba,True,65,118,0,0,-53,0
Brisbane Lions,Gold Coast Suns,2015-05-02,2015,People First Stadium,False,54,118,0,0,-64,0
Brisbane Lions,Carlton Blues,2015-05-10,2015,Marvel Stadium,False,84,75,1,0,9,4
Brisbane Lions,Port Adelaide Power,2015-05-17,2015,The Gabba,True,102,65,1,0,37,4
Brisbane Lions,Essendon Bombers,2015-05-24,2015,Marvel Stadium,False,78,136,0,0,-58,0
Brisbane Lions,St Kilda Saints,2015-05-31,2015,The Gabba,True,86,108,0,0,-22,0
Brisbane Lions,Greater Western Sydney Giants,2015-06-07,2015,ENGIE Stadium,False,67,97,0,0,-30,0
Brisbane Lions,Western Bulldogs,2015-06-20,2015,Marvel Stadium,False,74,146,0,0,-72,0
Brisbane Lions,Adelaide Crows,2015-06-27,2015,The Gabba,True,69,82,0,0,-13,0
Brisbane Lions,Fremantle Dockers,2015-07-05,2015,Domain Stadium,False,48,84,0,0,-36,0
Brisbane Lions,Sydney Swans,2015-07-12,2015,The Gabba,True,49,70,0,0,-21,0
Brisbane Lions,Melbourne Demons,2015-07-19,2015,Melbourne Cricket Ground,False,36,60,0,0,-24,0
Brisbane Lions,North Melbourne Kangaroos,2015-07-25,2015,The Gabba,True,38,110,0,0,-72,0
Brisbane Lions,Geelong Cats,2015-08-01,2015,GMHBA Stadium,False,57,113,0,0,-56,0
Brisbane Lions,Gold Coast Suns,2015-08-08,2015,The Gabba,True,100,114,0,0,-14,0
Brisbane Lions,Carlton Blues,2015-08-15,2015,The Gabba,True,131,67,1,0,64,4
Brisbane Lions,Adelaide Crows,2015-08-22,2015,Adelaide Oval,False,44,131,0,0,-87,0
Brisbane Lions,Hawthorn Hawks,2015-08-29,2015,UTAS Stadium,False,62,134,0,0,-72,0
Brisbane Lions,Western Bulldogs,2015-09-05,2015,The Gabba,True,130,122,1,0,8,4
Brisbane Lions,West Coast Eagles,2016-03-27,2016,Domain Stadium,False,102,166,0,0,-64,0
Brisbane Lions,North Melbourne Kangaroos,2016-04-02,2016,The Gabba,True,83,117,0,0,-34,0
Brisbane Lions,Geelong Cats,2016-04-10,2016,GMHBA Stadium,False,56,125,0,0,-69,0
Brisbane Lions,Gold Coast Suns,2016-04-16,2016,The Gabba,True,107,94,1,0,13,4
Brisbane Lions,Western Bulldogs,2016-04-23,2016,Marvel Stadium,False,67,120,0,0,-53,0
Brisbane Lions,Sydney Swans,2016-05-01,2016,The Gabba,True,94,97,0,0,-3,0
Brisbane Lions,Port Adelaide Power,2016-05-08,2016,Adelaide Oval,False,59,136,0,0,-77,0
Brisbane Lions,Collingwood Magpies,2016-05-14,2016,The Gabba,True,65,143,0,0,-78,0
Brisbane Lions,Melbourne Demons,2016-05-22,2016,Melbourne Cricket Ground,False,68,131,0,0,-63,0
Brisbane Lions,Hawthorn Hawks,2016-05-28,2016,The Gabba,True,87,135,0,0,-48,0
Brisbane Lions,Carlton Blues,2016-06-04,2016,Marvel Stadium,False,64,102,0,0,-38,0
Brisbane Lions,Fremantle Dockers,2016-06-11,2016,The Gabba,True,64,147,0,0,-83,0
Brisbane Lions,West Coast Eagles,2016-06-18,2016,The Gabba,True,82,131,0,0,-49,0
Brisbane Lions,Richmond Tigers,2016-06-25,2016,Melbourne Cricket Ground,False,75,117,0,0,-42,0
Brisbane Lions,Gold Coast Suns,2016-07-09,2016,People First Stadium,False,113,139,0,0,-26,0
Brisbane Lions,Greater Western Sydney Giants,2016-07-17,2016,The Gabba,True,67,146,0,0,-79,0
Brisbane Lions,Essendon Bombers,2016-07-24,2016,Marvel Stadium,False,128,91,1,0,37,4
Brisbane Lions,Port Adelaide Power,2016-07-30,2016,The Gabba,True,79,173,0,0,-94,0
Brisbane Lions,Adelaide Crows,2016-08-06,2016,Adelaide Oval,False,39,177,0,0,-138,0
Brisbane Lions,Carlton Blues,2016-08-13,2016,The Gabba,True,99,95,1,0,4,4
Brisbane Lions,Geelong Cats,2016-08-21,2016,The Gabba,True,69,129,0,0,-60,0
Brisbane Lions,St Kilda Saints,2016-08-28,2016,Marvel Stadium,False,103,161,0,0,-58,0
Brisbane Lions,Gold Coast Suns,2017-03-25,2017,People First Stadium,False,98,96,1,0,2,4
Brisbane Lions,Essendon Bombers,2017-04-01,2017,The Gabba,True,84,111,0,0,-27,0
Brisbane Lions,St Kilda Saints,2017-04-09,2017,Marvel Stadium,False,76,107,0,0,-31,0
Brisbane Lions,Richmond Tigers,2017-04-16,2017,The Gabba,True,67,119,0,0,-52,0
Brisbane Lions,Western Bulldogs,2017-04-22,2017,Marvel Stadium,False,90,122,0,0,-32,0
Brisbane Lions,Port Adelaide Power,2017-04-29,2017,The Gabba,True,67,150,0,0,-83,0
Brisbane Lions,Sydney Swans,2017-05-07,2017,Sydney Cricket Ground,False,81,135,0,0,-54,0
Brisbane Lions,Hawthorn Hawks,2017-05-13,2017,UTAS Stadium,False,75,113,0,0,-38,0
Brisbane Lions,Adelaide Crows,2017-05-20,2017,The Gabba,True,60,140,0,0,-80,0
Brisbane Lions,Collingwood Magpies,2017-05-28,2017,Melbourne Cricket Ground,False,84,129,0,0,-45,0
Brisbane Lions,Fremantle Dockers,2017-06-10,2017,The Gabba,True,121,64,1,0,57,4
Brisbane Lions,Port Adelaide Power,2017-06-17,2017,Adelaide Oval,False,81,121,0,0,-40,0
Brisbane Lions,Greater Western Sydney Giants,2017-06-24,2017,The Gabba,True,86,146,0,0,-60,0
Brisbane Lions,Essendon Bombers,2017-07-02,2017,Marvel Stadium,False,90,82,1,0,8,4
Brisbane Lions,Geelong Cats,2017-07-08,2017,The Gabba,True,78,163,0,0,-85,0
Brisbane Lions,Richmond Tigers,2017-07-16,2017,Marvel Stadium,False,81,112,0,0,-31,0
Brisbane Lions,Carlton Blues,2017-07-23,2017,The Gabba,True,112,82,1,0,30,4
Brisbane Lions,West Coast Eagles,2017-07-30,2017,Domain Stadium,False,45,113,0,0,-68,0
Brisbane Lions,Western Bulldogs,2017-08-05,2017,The Gabba,True,89,103,0,0,-14,0
Brisbane Lions,Gold Coast Suns,2017-08-12,2017,The Gabba,True,142,84,1,0,58,4
Brisbane Lions,Melbourne Demons,2017-08-20,2017,Melbourne Cricket Ground,False,91,104,0,0,-13,0
Brisbane Lions,North Melbourne Kangaroos,2017-08-26,2017,The Gabba,True,79,130,0,0,-51,0
